mnc,year,empty,sector,upe_code,upe_name,upe_region,upe_tax_haven,upe_lat,upe_lon,upe_fj,jur_code,jur_name,jur_region,jur_tax_haven,jur_lat,jur_lon,profit_before_tax,tax_accrued,tax_paid,employees,unrelated_revenues,related_revenues,stated_capital,accumulated_earnings,tangible_assets,total_revenues,currency
NTT,2019,FALSE,Computer Software,JPN,Japan,Asia,FALSE,36,138,FJ,DEU,Germany,Europe,FALSE,51,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1794115236.4560282,EUR
NTT,2019,FALSE,Computer Software,JPN,Japan,Asia,FALSE,36,138,FJ,AUS,Australia,Asia,FALSE,-27,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1104827473.157938,EUR
NTT,2019,FALSE,Computer Software,JPN,Japan,Asia,FALSE,36,138,FJ,OTHER,Other,NA,FALSE,NA,NA,250799114.8266535,142611261.3720187,310630276.2068683,NA,NA,NA,NA,NA,NA,9348414064.420948,EUR
PEARSON,2019,FALSE,Printing & Publishing,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,USA,United States of America,North America,FALSE,38,-97,219875365.98425555,NA,-10253255.408592228,12099,NA,NA,NA,NA,NA,3219522198.2979593,EUR
PEARSON,2019,FALSE,Printing & Publishing,GBR,United Kingdom,Europe,FALSE,54,-2,UPE,GBR,United Kingdom,Europe,FALSE,54,-2,-29620515.62482199,NA,6835503.605728151,3718,NA,NA,NA,NA,NA,1046971302.277362,EUR
PEARSON,2019,FALSE,Printing & Publishing,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,CAN,Canada,North America,FALSE,60,-95,18228009.61527507,NA,4557002.4038187675,398,NA,NA,NA,NA,NA,176583843.14797726,EUR
PEARSON,2019,FALSE,Printing & Publishing,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,AUS,Australia,Asia,FALSE,-27,133,13671007.211456304,NA,1139250.600954692,389,NA,NA,NA,NA,NA,162912835.93652093,EUR
PEARSON,2019,FALSE,Printing & Publishing,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,BRA,Brazil,South America,FALSE,-10,-55,-22785012.01909384,NA,1139250.600954692,781,NA,NA,NA,NA,NA,127596067.30692548,EUR
PEARSON,2019,FALSE,Printing & Publishing,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,ITA,Italy,Europe,FALSE,42.8333,12.8333,27342014.422912605,NA,7974754.206682843,191,NA,NA,NA,NA,NA,111646558.8935598,EUR
PEARSON,2019,FALSE,Printing & Publishing,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,ZAF,South Africa,Africa,FALSE,-29,24,2278501.201909384,NA,7974754.206682843,903,NA,NA,NA,NA,NA,90000797.47542067,EUR
PEARSON,2019,FALSE,Printing & Publishing,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,HKG,Hong Kong,Asia,TRUE,22.25,114.1667,29620515.62482199,NA,1139250.600954692,272,NA,NA,NA,NA,NA,103671804.68687695,EUR
PEARSON,2019,FALSE,Printing & Publishing,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,CHN,China,Asia,FALSE,35,105,10253255.408592228,NA,2278501.201909384,136,NA,NA,NA,NA,NA,28481265.023867294,EUR
PEARSON,2019,FALSE,Printing & Publishing,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,MEX,Mexico,North America,FALSE,23,-102,-3417751.8028640756,NA,3417751.8028640756,269,NA,NA,NA,NA,NA,36456019.23055014,EUR
PEARSON,2019,FALSE,Printing & Publishing,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,IND,India,Asia,FALSE,20,77,-14810257.812410995,NA,NA,947,NA,NA,NA,NA,NA,45570024.038187675,EUR
PEARSON,2019,FALSE,Printing & Publishing,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,DEU,Germany,Europe,FALSE,51,9,3417751.8028640756,NA,NA,143,NA,NA,NA,NA,NA,30759766.225776684,EUR
PEARSON,2019,FALSE,Printing & Publishing,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,OTHER,Other,NA,FALSE,NA,NA,36456019.23055014,NA,7974754.206682843,2488,NA,NA,NA,NA,NA,233546373.19571185,EUR
PIAGGIO,2019,FALSE,Transport Manufacturing,ITA,Italy,Europe,FALSE,42.8333,12.8333,UPE,ITA,Italy,Europe,FALSE,42.8333,12.8333,42000000,-1000000,5000000,3199,887000000,127000000,NA,NA,163000000,1014000000,EUR
PIAGGIO,2019,FALSE,Transport Manufacturing,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,HRV,Croatia,Europe,FALSE,45.1667,15.5,NA,NA,NA,8,4000000,NA,NA,NA,NA,NA,EUR
PIAGGIO,2019,FALSE,Transport Manufacturing,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,FRA,France,Europe,FALSE,46,2,1000000,1000000,1000000,42,NA,7000000,NA,NA,NA,NA,EUR
PIAGGIO,2019,FALSE,Transport Manufacturing,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,DEU,Germany,Europe,FALSE,51,9,1000000,NA,NA,35,NA,5000000,NA,NA,NA,NA,EUR
PIAGGIO,2019,FALSE,Transport Manufacturing,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,GRC,Greece,Europe,FALSE,39,22,1000000,NA,NA,19,28000000,NA,NA,NA,1000000,NA,EUR
PIAGGIO,2019,FALSE,Transport Manufacturing,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,NLD,Netherlands,Europe,TRUE,52.5,5.75,16000000,NA,NA,19,NA,3000000,NA,NA,NA,NA,EUR
PIAGGIO,2019,FALSE,Transport Manufacturing,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,ESP,Spain,Europe,FALSE,40,-4,-1000000,NA,NA,32,NA,4000000,NA,NA,NA,NA,EUR
PIAGGIO,2019,FALSE,Transport Manufacturing,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,GBR,United Kingdom,Europe,FALSE,54,-2,1000000,NA,NA,20,NA,3000000,NA,NA,NA,NA,EUR
PIAGGIO,2019,FALSE,Transport Manufacturing,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,USA,United States of America,North America,FALSE,38,-97,-17000000,NA,NA,109,60000000,1000000,NA,NA,2000000,61000000,EUR
PIAGGIO,2019,FALSE,Transport Manufacturing,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,IND,India,Asia,FALSE,20,77,62000000,25000000,22000000,1749,440000000,35000000,NA,NA,74000000,475000000,EUR
PIAGGIO,2019,FALSE,Transport Manufacturing,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,VNM,Viet Nam,Asia,FALSE,16,106,33000000,5000000,6000000,878,154000000,108000000,NA,NA,28000000,262000000,EUR
PIAGGIO,2019,FALSE,Transport Manufacturing,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,IDN,Indonesia,Asia,FALSE,-5,120,1000000,1000000,1000000,29,38000000,NA,NA,NA,NA,NA,EUR
PIAGGIO,2019,FALSE,Transport Manufacturing,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,SGP,Singapore,Asia,TRUE,1.3667,103.8,1000000,NA,NA,16,NA,3000000,NA,NA,NA,NA,EUR
PIAGGIO,2019,FALSE,Transport Manufacturing,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,JPN,Japan,Asia,FALSE,36,138,NA,NA,NA,10,7000000,NA,NA,NA,NA,NA,EUR
PIAGGIO,2019,FALSE,Transport Manufacturing,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,CHN,China,Asia,FALSE,35,105,2000000,1000000,1000000,57,27000000,3000000,NA,NA,NA,30000000,EUR
PIAGGIO,2019,TRUE,Transport Manufacturing,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,BRA,Brazil,South America,FALSE,-10,-55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
PRUDENTIAL,2019,FALSE,"Banking, Insurance & Financial Services",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,USA,United States of America,North America,FALSE,38,-97,-653863331.8445735,NA,352836087.53907996,4018,NA,NA,NA,NA,NA,49599821348.81644,EUR
PRUDENTIAL,2019,FALSE,"Banking, Insurance & Financial Services",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,IDN,Indonesia,Asia,FALSE,-5,120,502903081.73291653,NA,102724430.54935239,1959,NA,NA,NA,NA,NA,2054488610.987048,EUR
PRUDENTIAL,2019,FALSE,"Banking, Insurance & Financial Services",GBR,United Kingdom,Europe,FALSE,54,-2,UPE,GBR,United Kingdom,Europe,FALSE,54,-2,-748548459.1335418,NA,NA,408,NA,NA,NA,NA,NA,12505582.84948638,EUR
PRUDENTIAL,2019,FALSE,"Banking, Insurance & Financial Services",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,SGP,Singapore,Asia,TRUE,1.3667,103.8,955783832.0678875,NA,58061634.65832961,1722,NA,NA,NA,NA,NA,7387226440.375168,EUR
PRUDENTIAL,2019,FALSE,"Banking, Insurance & Financial Services",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,MYS,Malaysia,Asia,FALSE,2.5,112.5,308173291.64805716,NA,33943724.87717731,2091,NA,NA,NA,NA,NA,2105404198.3028135,EUR
PRUDENTIAL,2019,FALSE,"Banking, Insurance & Financial Services",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,HKG,Hong Kong,Asia,TRUE,22.25,114.1667,803930326.0384101,NA,NA,1839,NA,NA,NA,NA,NA,17357748995.087093,EUR
PRUDENTIAL,2019,FALSE,"Banking, Insurance & Financial Services",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,PHL,Philippines,Asia,FALSE,13,122,117016525.23447968,NA,6252791.4247431895,758,NA,NA,NA,NA,NA,694953104.0643145,EUR
PRUDENTIAL,2019,FALSE,"Banking, Insurance & Financial Services",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,VNM,Viet Nam,Asia,FALSE,16,106,187583742.74229568,NA,20544886.10987048,3861,NA,NA,NA,NA,NA,1524787851.7195177,EUR
PRUDENTIAL,2019,FALSE,"Banking, Insurance & Financial Services",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,THA,Thailand,Asia,FALSE,15,100,108977221.97409558,NA,8932559.178204557,901,NA,NA,NA,NA,NA,1271996426.9763288,EUR
PRUDENTIAL,2019,FALSE,"Banking, Insurance & Financial Services",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,TWN,Taiwan,Asia,FALSE,23.5,121,215274676.1947298,NA,1786511.8356409112,795,NA,NA,NA,NA,NA,1789191603.3943727,EUR
PRUDENTIAL,2019,FALSE,"Banking, Insurance & Financial Services",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,JPN,Japan,Asia,FALSE,36,138,5359535.506922734,NA,1786511.8356409112,45,NA,NA,NA,NA,NA,49129075.48012506,EUR
PRUDENTIAL,2019,FALSE,"Banking, Insurance & Financial Services",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,OTHER,Other,NA,FALSE,NA,NA,12505582.84948638,NA,4466279.589102278,607,NA,NA,NA,NA,NA,257257704.3322912,EUR
PRYSMIAN,2019,FALSE,Communications,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,FRA,France,Europe,FALSE,46,2,63080000,17330000,7670000,2646,959080000,281130000,NA,NA,450120000,1240210000,EUR
PRYSMIAN,2019,FALSE,Communications,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,DEU,Germany,Europe,FALSE,51,9,-22140000,750000,980000,1865,772210000,205220000,NA,NA,283730000,977430000,EUR
PRYSMIAN,2019,FALSE,Communications,ITA,Italy,Europe,FALSE,42.8333,12.8333,UPE,ITA,Italy,Europe,FALSE,42.8333,12.8333,46520000,21370000,29750000,2330,1304840000,1927860000,NA,NA,473540000,3232700000,EUR
PRYSMIAN,2019,FALSE,Communications,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,NLD,Netherlands,Europe,TRUE,52.5,5.75,57730000,9800000,2700000,865,344110000,198730000,NA,NA,170730000,542840000,EUR
PRYSMIAN,2019,FALSE,Communications,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,GBR,United Kingdom,Europe,FALSE,54,-2,8020000,1250000,350000,1218,574130000,134550000,NA,NA,206580000,708680000,EUR
PRYSMIAN,2019,FALSE,Communications,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,OTHER,Other,NA,FALSE,NA,NA,1120000,-1400000,10110000,7309,2468030000,959250000,NA,NA,961540000,3427280000,EUR
PRYSMIAN,2019,FALSE,Communications,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,BRA,Brazil,South America,FALSE,-10,-55,61620000,280000,1790000,1459,429480000,81670000,NA,NA,192670000,511150000,EUR
PRYSMIAN,2019,FALSE,Communications,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,CAN,Canada,North America,FALSE,60,-95,32659999.999999996,8870000,8710000,582,404800000,223270000,NA,NA,109360000,628070000,EUR
PRYSMIAN,2019,FALSE,Communications,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,USA,United States of America,North America,FALSE,38,-97,206400000,51090000,38110000,5072,3066100000,444230000,NA,NA,1108440000,3510330000,EUR
PRYSMIAN,2019,FALSE,Communications,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,OTHER,Other,NA,FALSE,NA,NA,41900000,18020000,11540000,2562,554830000,117140000,NA,NA,179410000,671970000,EUR
PRYSMIAN,2019,FALSE,Communications,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,CHN,China,Asia,FALSE,35,105,-31690000,2500000,2270000,1436,435690000,135200000,NA,NA,111580000,570890000,EUR
PRYSMIAN,2019,FALSE,Communications,ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,OTHER,Other,NA,FALSE,NA,NA,-35000000,8660000,4690000,1415,575320000,78020000,NA,NA,157920000,653340000,EUR
RADICI,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,ARG,Argentina,South America,FALSE,-34,-64,NA,NA,0,35,14904317,3746,NA,NA,NA,14908063,EUR
RADICI,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,BRA,Brazil,South America,FALSE,-10,-55,NA,NA,1141488,200,62632776,374964,NA,NA,NA,63007740,EUR
RADICI,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,CHE,Switzerland,Europe,TRUE,47,8,NA,NA,0,98,13699041,6212072,NA,NA,NA,19911113,EUR
RADICI,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,CHN,China,Asia,FALSE,35,105,NA,NA,1226246,100,46208871,3299427,NA,NA,NA,49508298,EUR
RADICI,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,CZE,Czechia,Europe,FALSE,49.75,15.5,NA,NA,32351,205,716152,9539663,NA,NA,NA,10255815,EUR
RADICI,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,DEU,Germany,Europe,FALSE,51,9,NA,NA,8667410,326,242735031,5996068,NA,NA,NA,248731099,EUR
RADICI,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,ESP,Spain,Europe,FALSE,40,-4,NA,NA,0,3,7097658,47124,NA,NA,NA,7144782,EUR
RADICI,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,GBR,United Kingdom,Europe,FALSE,54,-2,NA,NA,31334,4,6045333,7318,NA,NA,NA,6052651,EUR
RADICI,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,HUN,Hungary,Europe,FALSE,47,20,NA,NA,14811,8,1503583,0,NA,NA,NA,1503583,EUR
RADICI,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,IND,India,Asia,FALSE,20,77,NA,NA,440849,11,8860608,32911,NA,NA,NA,8893519,EUR
RADICI,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",ITA,Italy,Europe,FALSE,42.8333,12.8333,UPE,ITA,Italy,Europe,FALSE,42.8333,12.8333,NA,NA,28716182,1645,615532389,223688468,NA,NA,NA,839220857,EUR
RADICI,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,MEX,Mexico,North America,FALSE,23,-102,NA,NA,0,28,13451204,827034,NA,NA,NA,14278238,EUR
RADICI,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,NLD,Netherlands,Europe,TRUE,52.5,5.75,NA,NA,39597,24,3277053,17464048,NA,NA,NA,20741101,EUR
RADICI,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,ROU,Romania,Europe,FALSE,46,25,NA,NA,336484,411,6057617,37431481,NA,NA,NA,43489098,EUR
RADICI,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,USA,United States of America,North America,FALSE,38,-97,NA,NA,443385,94,67875427,10337352,NA,NA,NA,78212779,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,AND,Andorra,Europe,TRUE,42.5,1.6,NA,NA,NA,NA,1000000,NA,NA,NA,NA,NA,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,ARG,Argentina,South America,FALSE,-34,-64,1000000,NA,1000000,370,104000000,NA,NA,NA,1000000,NA,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,AUS,Australia,Asia,FALSE,-27,133,5000000,2000000,NA,820,601000000,2000000,NA,NA,4000000,603000000,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,AUT,Austria,Europe,FALSE,47.3333,13.3333,NA,NA,NA,100,98000000,NA,NA,NA,NA,NA,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,BEL,Belgium,Europe,TRUE,50.8333,4,49000000,21000000,26000000,2060,1546000000,4000000,NA,NA,6000000,1550000000,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,BRA,Brazil,South America,FALSE,-10,-55,NA,NA,NA,500,104000000,NA,NA,NA,1000000,NA,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,CAN,Canada,North America,FALSE,60,-95,21000000,6000000,6000000,1090,511000000,3000000,NA,NA,3000000,514000000,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,CHL,Chile,South America,FALSE,-30,-71,1000000,NA,NA,130,47000000,NA,NA,NA,NA,NA,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,CHN,China,Asia,FALSE,35,105,2000000,2000000,1000000,580,83000000,NA,NA,NA,1000000,NA,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,CZE,Czechia,Europe,FALSE,49.75,15.5,1000000,NA,NA,460,48000000,16000000,NA,NA,1000000,64000000,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,DNK,Denmark,Europe,FALSE,56,10,NA,NA,NA,60,35000000,NA,NA,NA,NA,NA,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,FRA,France,Europe,FALSE,46,2,123000000,85000000,51000000,4740,3733000000,6000000,NA,NA,26000000,3739000000,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,DEU,Germany,Europe,FALSE,51,9,-22000000,1000000,13000000,2990,2106000000,NA,NA,NA,6000000,NA,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,GRC,Greece,Europe,FALSE,39,22,2000000,1000000,1000000,70,95000000,NA,NA,NA,NA,NA,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,HKG,Hong Kong,Asia,TRUE,22.25,114.1667,-10000000,NA,NA,80,15000000,NA,NA,NA,NA,NA,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,HUN,Hungary,Europe,FALSE,47,20,3000000,1000000,1000000,310,19000000,6000000,NA,NA,1000000,25000000,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,IND,India,Asia,FALSE,20,77,4000000,2000000,1000000,1620,284000000,4000000,NA,NA,1000000,288000000,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,IRL,Ireland,Europe,TRUE,53,-8,-1000000,NA,NA,10,3000000,NA,NA,NA,NA,NA,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,ITA,Italy,Europe,FALSE,42.8333,12.8333,73000000,22000000,26000000,2280,1644000000,NA,NA,NA,10000000,NA,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,JPN,Japan,Asia,FALSE,36,138,39000000,12000000,-10000000,1690,805000000,NA,NA,NA,6000000,NA,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,LUX,Luxembourg,Europe,TRUE,49.75,6.1667,21000000,11000000,-1000000,70,64000000,46000000,NA,NA,NA,110000000,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,MYS,Malaysia,Asia,FALSE,2.5,112.5,-1000000,NA,NA,250,3000000,7000000,NA,NA,NA,10000000,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,MEX,Mexico,North America,FALSE,23,-102,-1000000,NA,NA,200,50000000,NA,NA,NA,NA,NA,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,NZL,New Zealand,Asia,FALSE,-41,174,1000000,NA,NA,70,31000000,NA,NA,NA,NA,NA,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,NOR,Norway,Europe,FALSE,62,10,-4000000,-1000000,NA,150,90000000,NA,NA,NA,1000000,NA,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,POL,Poland,Europe,FALSE,52,20,6000000,2000000,1000000,760,265000000,1000000,NA,NA,2000000,266000000,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,PRT,Portugal,Europe,FALSE,39.5,-8,7000000,2000000,2000000,450,367000000,1000000,NA,NA,3000000,368000000,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,ROU,Romania,Europe,FALSE,46,25,1000000,NA,NA,80,8000000,5000000,NA,NA,NA,13000000,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,SGP,Singapore,Asia,TRUE,1.3667,103.8,55000000,5000000,6000000,180,58000000,109000000,NA,NA,NA,167000000,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,ESP,Spain,Europe,FALSE,40,-4,53000000,12000000,10000000,1720,1115000000,NA,NA,NA,2000000,NA,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,SWE,Sweden,Europe,FALSE,62,15,-8000000,5000000,3000000,670,395000000,1000000,NA,NA,NA,396000000,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,CHE,Switzerland,Europe,TRUE,47,8,248000000,8000000,6000000,310,456000000,243000000,NA,NA,1000000,699000000,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,UPE,NLD,Netherlands,Europe,TRUE,52.5,5.75,157000000,39000000,57000000,4640,3353000000,320000000,NA,NA,53000000,3673000000,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,TUR,Turkey,Asia,FALSE,39,35,NA,NA,NA,40,11000000,NA,NA,NA,NA,NA,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,GBR,United Kingdom,Europe,FALSE,54,-2,-19000000,-4000000,1000000,1600,906000000,1000000,NA,NA,3000000,907000000,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,USA,United States of America,North America,FALSE,38,-97,12000000,19000000,2000000,7130,4617000000,13000000,NA,NA,25000000,4630000000,EUR
RANDSTAD,2019,FALSE,Business Services,NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,URY,Uruguay,South America,FALSE,-33,-56,NA,NA,NA,NA,5000000,NA,NA,NA,NA,NA,EUR
REPSOL,2019,FALSE,Mining & Extraction,ESP,Spain,Europe,FALSE,40,-4,UPE,ESP,Spain,Europe,FALSE,40,-4,1047000000,187000000,206000000,17070,37447520000,47660480000,3442000000,6043000000,8704000000,85108000000,EUR
REPSOL,2019,FALSE,Mining & Extraction,ESP,Spain,Europe,FALSE,40,-4,FJ,PER,Peru,South America,FALSE,-10,-76,80000000,32000000,27000000,3032,2950080000,2317920000,781000000,272000000,2053000000,5268000000,EUR
REPSOL,2019,FALSE,Mining & Extraction,ESP,Spain,Europe,FALSE,40,-4,FJ,USA,United States of America,North America,FALSE,38,-97,-1861000000,-58000000,-1000000,538,2070240000,1561760000,11390000000,-4088000000,4689000000,3632000000,EUR
REPSOL,2019,FALSE,Mining & Extraction,ESP,Spain,Europe,FALSE,40,-4,FJ,PRT,Portugal,Europe,FALSE,39.5,-8,79000000,19000000,6000000,1349,2545380000,676620000,187000000,248000000,415000000,3222000000,EUR
REPSOL,2019,FALSE,Mining & Extraction,ESP,Spain,Europe,FALSE,40,-4,FJ,CAN,Canada,North America,FALSE,60,-95,-3006000000,-37000000,2000000,535,692000000,1038000000,10446000000,-3141000000,4001000000,1730000000,EUR
REPSOL,2019,FALSE,Mining & Extraction,ESP,Spain,Europe,FALSE,40,-4,FJ,SGP,Singapore,Asia,TRUE,1.3667,103.8,11000000,1000000,1000000,42,966690000,434310000,5000000,-31000000,1000000,1401000000,EUR
REPSOL,2019,FALSE,Mining & Extraction,ESP,Spain,Europe,FALSE,40,-4,FJ,ITA,Italy,Europe,FALSE,42.8333,12.8333,-25000000,0,0,44,892000000,0,2000000,19000000,13000000,892000000,EUR
